transaction_id,user_id,amount,status,failure_reason,refund_time_hrs,hour_of_day,fraud_flag
TXN3068,1976,5968,success,NA,0,21,0
TXN3069,1661,2673,success,NA,0,3,0
TXN3070,1431,8696,success,NA,0,5,0
TXN3071,1804,6451,success,NA,0,7,0
TXN3072,1654,7122,success,NA,0,15,1
TXN3073,1418,2326,success,NA,0,7,0
TXN3074,1987,7443,failed,network,0,15,0
TXN3075,1454,8837,success,NA,0,5,0
TXN3076,1159,3924,success,NA,0,16,0
TXN3077,1522,4580,success,NA,0,0,0
TXN3078,1649,7214,success,NA,0,18,0
TXN3079,1968,4547,success,NA,0,17,0
TXN3080,1589,7983,success,NA,0,16,0
TXN3081,1076,2185,success,NA,0,16,0
TXN3082,1508,6777,pending,network,0,11,0
TXN3083,1440,1615,success,NA,0,11,0
TXN3084,1253,358,success,NA,0,5,0
TXN3085,1920,8584,failed,bank,0,6,0
TXN3086,1769,8677,success,NA,0,7,0
TXN3087,1319,8418,pending,user,0,2,0
TXN3088,1802,188,failed,network,0,16,0
TXN3089,1262,243,failed,fraud,0,20,0
TXN3090,1596,3307,success,NA,0,7,0
TXN3091,1657,3285,success,NA,0,10,0
TXN3092,1834,992,success,NA,0,19,0
TXN3093,1553,4670,pending,network,0,17,0
TXN3094,1373,5770,success,NA,0,15,0
TXN3095,1636,6403,success,NA,0,12,0
TXN3096,1166,5007,success,NA,0,8,0
TXN3097,1936,9195,success,NA,0,18,0
TXN3098,1752,9544,success,NA,0,6,0
TXN3099,1458,3431,success,NA,0,16,0
TXN3100,1998,5889,success,NA,0,7,0
TXN3101,1279,2930,success,NA,0,7,0
TXN3102,1699,4937,pending,NA,0,2,0
TXN3103,1301,595,success,NA,0,15,0
TXN3104,1530,1977,success,NA,0,11,0
TXN3105,1579,4202,success,NA,0,14,0
TXN3106,1217,54,success,NA,0,20,0
TXN3107,1101,5583,success,NA,0,3,0
TXN3108,1553,9604,failed,fraud,0,22,0
TXN3109,1287,5428,success,NA,0,6,0
TXN3110,1166,6283,success,NA,0,10,0
TXN3111,1620,2713,success,NA,0,23,0
TXN3112,1035,9515,success,NA,0,4,0
TXN3113,1743,3376,success,NA,0,12,0
TXN3114,1740,3709,success,NA,0,10,0
TXN3115,1352,1181,success,NA,0,4,0
TXN3116,1675,4813,success,NA,0,7,0
TXN3117,1898,6787,success,NA,0,20,0
TXN3118,1072,5142,success,NA,0,16,0
TXN3119,1647,6072,success,NA,0,10,0
TXN3120,1352,3209,success,NA,0,18,0
TXN3121,1890,6209,failed,fraud,48,17,0
TXN3122,1069,7368,success,NA,0,9,0
TXN3123,1424,8495,success,NA,0,4,1
TXN3124,1998,5357,failed,network,0,23,0
TXN3125,1707,8570,success,NA,0,0,0
TXN3126,1780,3094,success,NA,0,16,0
TXN3127,1560,9662,success,NA,0,16,0
TXN3128,1827,5686,success,NA,0,0,0
TXN3129,1641,2942,success,NA,0,0,0
TXN3130,1955,5338,success,NA,0,22,0
TXN3131,1516,5862,success,NA,0,21,0
TXN3132,1427,704,success,NA,0,8,0
TXN3133,1538,5531,pending,user,0,3,0
TXN3134,1159,809,success,NA,0,8,0
TXN3135,1148,6832,success,NA,0,13,0
TXN3136,1775,1848,failed,fraud,0,14,0
TXN3137,1229,5209,success,NA,0,15,0
TXN3138,1711,8496,success,NA,0,15,0
TXN3139,1561,5312,pending,NA,0,12,0
TXN3140,1066,3873,success,NA,0,13,0
TXN3141,1811,1926,success,NA,0,21,0
TXN3142,1380,6204,success,NA,0,20,0
TXN3143,1057,7837,success,NA,0,8,0
TXN3144,1258,4566,success,NA,0,22,0
TXN3145,1341,3784,success,NA,0,8,0
TXN3146,1837,9486,success,NA,0,20,0
TXN3147,1129,6022,success,NA,0,3,0
TXN3148,1726,6689,success,NA,0,9,0
TXN3149,1171,5406,success,NA,0,2,0
TXN3150,1769,6430,success,NA,0,20,0
TXN3151,1613,1058,success,NA,0,8,0
TXN3152,1208,4364,success,NA,0,18,0
TXN3153,1802,9752,success,NA,0,15,0
TXN3154,1353,2558,success,NA,0,15,0
TXN3155,1470,4808,success,NA,0,16,0
TXN3156,1797,2732,failed,user,6,17,0
TXN3157,1115,7361,success,NA,0,9,0
TXN3158,1263,1039,pending,user,0,20,0
TXN3159,1661,8496,success,NA,0,18,0
TXN3160,1811,4761,success,NA,0,21,0
TXN3161,1441,6529,failed,network,0,14,0
TXN3162,1547,7014,success,NA,0,14,0
TXN3163,1452,8125,success,NA,0,10,0
TXN3164,1844,4502,failed,network,2,7,0
TXN3165,1476,8497,failed,NA,0,21,0
TXN3166,1286,1057,pending,fraud,0,15,0
TXN3167,1302,6546,success,NA,0,9,0
TXN3168,1310,9997,success,NA,0,8,0
TXN3169,1207,7738,success,NA,0,14,0
TXN3170,1617,3958,success,NA,0,21,0
TXN3171,1445,2853,failed,network,0,4,1
TXN3172,1669,4429,success,NA,0,19,0
TXN3173,1632,148,success,NA,0,1,1
TXN3174,1054,8438,success,NA,0,21,0
TXN3175,1911,927,success,NA,0,15,0
TXN3176,1011,1918,pending,network,0,17,0
TXN3177,1656,2715,success,NA,0,15,0
TXN3178,1399,1438,success,NA,0,4,0
TXN3179,1907,2465,failed,NA,2,0,0
TXN3180,1647,8811,success,NA,0,18,0
TXN3181,1979,2687,success,NA,0,9,0
TXN3182,1514,7292,success,NA,0,20,0
TXN3183,1655,9307,success,NA,0,12,0
TXN3184,1541,8663,success,NA,0,22,0
TXN3185,1236,2933,failed,user,6,23,0
TXN3186,1278,1254,success,NA,0,22,0
TXN3187,1347,594,failed,fraud,0,22,0
TXN3188,1626,1273,failed,bank,12,10,0
TXN3189,1103,3222,success,NA,0,14,0
TXN3190,1629,9009,success,NA,0,1,0
TXN3191,1516,6500,success,NA,0,5,0
TXN3192,1979,6570,success,NA,0,20,0
TXN3193,1871,704,failed,fraud,6,10,0
TXN3194,1247,6871,success,NA,0,14,0
TXN3195,1363,2496,success,NA,0,8,0
TXN3196,1320,5942,success,NA,0,11,0
TXN3197,1632,8462,success,NA,0,3,0
TXN3198,1285,3716,success,NA,0,22,0
TXN3199,1148,4327,success,NA,0,23,0
TXN3200,1083,4452,success,NA,0,13,0
TXN3201,1965,2619,success,NA,0,21,0
TXN3202,1405,5565,success,NA,0,2,0
TXN3203,1977,9255,success,NA,0,20,0
TXN3204,1455,4035,success,NA,0,16,0
TXN3205,1742,8217,success,NA,0,12,0
TXN3206,1799,7498,success,NA,0,7,0
TXN3207,1160,4360,success,NA,0,11,0
TXN3208,1783,3069,failed,fraud,24,11,0
TXN3209,1459,3731,success,NA,0,11,0
TXN3210,1549,9685,success,NA,0,1,0
TXN3211,1499,4246,failed,fraud,6,9,0
TXN3212,1737,622,failed,fraud,0,22,0
TXN3213,1508,9574,success,NA,0,8,0
TXN3214,1653,4803,success,NA,0,0,0
TXN3215,1803,7132,success,NA,0,3,0
TXN3216,1480,4052,success,NA,0,22,0
TXN3217,1662,5679,failed,user,0,13,0
TXN3218,1113,8467,success,NA,0,15,0
TXN3219,1748,4250,success,NA,0,17,0
TXN3220,1577,2047,success,NA,0,1,0
TXN3221,1360,9013,success,NA,0,5,0
TXN3222,1340,7472,success,NA,0,2,0
TXN3223,1769,4574,failed,user,12,19,0
TXN3224,1986,8675,success,NA,0,18,0
TXN3225,1760,3457,success,NA,0,12,0
TXN3226,1968,6781,success,NA,0,16,0
TXN3227,1448,7845,success,NA,0,13,0
TXN3228,1842,9107,success,NA,0,21,0
TXN3229,1834,2843,failed,network,0,10,0
TXN3230,1179,7384,success,NA,0,15,0
TXN3231,1701,2961,failed,NA,2,10,0
TXN3232,1406,8002,success,NA,0,17,0
TXN3233,1665,2465,success,NA,0,1,0
TXN3234,1195,300,success,NA,0,22,1
TXN3235,1465,5001,success,NA,0,20,1
TXN3236,1310,8148,failed,fraud,0,7,0
TXN3237,1261,5339,success,NA,0,13,0
TXN3238,1418,8152,success,NA,0,1,0
TXN3239,1405,7307,success,NA,0,12,0
TXN3240,1938,5615,failed,network,0,9,0
TXN3241,1142,6487,success,NA,0,7,0
TXN3242,1341,9160,success,NA,0,6,0
TXN3243,1315,1223,success,NA,0,12,0
TXN3244,1100,8674,success,NA,0,23,0
TXN3245,1243,885,success,NA,0,18,0
TXN3246,1489,2312,failed,network,12,23,0
TXN3247,1011,9139,success,NA,0,14,0
TXN3248,1238,4617,success,NA,0,21,0
TXN3249,1560,3865,success,NA,0,1,0
TXN3250,1041,296,success,NA,0,21,0
TXN3251,1677,2479,success,NA,0,4,0
TXN3252,1593,9232,pending,NA,0,18,1
TXN3253,1428,9168,failed,network,0,0,0
TXN3254,1802,5337,failed,fraud,0,6,0
TXN3255,1157,2657,failed,user,6,17,0
TXN3256,1215,9316,success,NA,0,0,0
TXN3257,1669,5980,success,NA,0,0,0
TXN3258,1461,4072,success,NA,0,6,0
TXN3259,1133,4834,success,NA,0,16,0
TXN3260,1066,6667,success,NA,0,5,0
TXN3261,1847,3201,success,NA,0,19,0
TXN3262,1006,5630,success,NA,0,11,0
TXN3263,1947,7104,failed,network,12,19,0
TXN3264,1525,7756,success,NA,0,14,0
TXN3265,1072,7669,failed,bank,12,12,0
TXN3266,1398,4623,success,NA,0,11,0
TXN3267,1404,3541,success,NA,0,20,0
TXN3268,1674,756,success,NA,0,1,0
TXN3269,1577,7047,success,NA,0,20,0
TXN3270,1858,5283,success,NA,0,17,0
TXN3271,1129,8995,success,NA,0,3,0
TXN3272,1930,5805,success,NA,0,9,0
TXN3273,1465,7010,success,NA,0,10,0
TXN3274,1205,8829,success,NA,0,20,1
TXN3275,1787,1384,success,NA,0,5,1
TXN3276,1977,5638,success,NA,0,5,0
TXN3277,1767,1897,success,NA,0,8,1
TXN3278,1265,6901,success,NA,0,19,0
TXN3279,1536,7261,success,NA,0,12,1
TXN3280,1961,7915,success,NA,0,4,0
TXN3281,1792,3367,success,NA,0,5,0
TXN3282,1252,6861,success,NA,0,3,0
TXN3283,1821,214,success,NA,0,5,1
TXN3284,1288,7110,success,NA,0,17,0
TXN3285,1163,3107,success,NA,0,12,0
TXN3286,1094,4478,success,NA,0,22,1
TXN3287,1781,452,success,NA,0,2,0
TXN3288,1832,8655,success,NA,0,9,0
TXN3289,1109,8286,success,NA,0,3,0
TXN3290,1335,6399,success,NA,0,14,0
TXN3291,1821,4207,success,NA,0,11,1
TXN3292,1237,917,success,NA,0,14,1
TXN3293,1380,8260,success,NA,0,20,0
TXN3294,1435,414,success,NA,0,9,0
TXN3295,1898,7517,success,NA,0,11,0
TXN3296,1482,6621,pending,user,0,21,0
TXN3297,1936,629,pending,network,0,7,0
TXN3298,1901,7724,success,NA,0,20,0
TXN3299,1024,8787,success,NA,0,20,0
TXN3300,1652,6518,success,NA,0,2,0
TXN3301,1116,4200,success,NA,0,6,0
TXN3302,1481,3089,failed,NA,2,17,0
TXN3303,1391,4187,pending,fraud,0,2,0
TXN3304,1916,502,success,NA,0,14,0
TXN3305,1993,6587,success,NA,0,1,0
TXN3306,1963,1431,success,NA,0,14,0
TXN3307,1536,8204,success,NA,0,12,1
TXN3308,1078,1517,failed,fraud,2,23,0
TXN3309,1579,2788,failed,bank,24,19,0
TXN3310,1172,7622,success,NA,0,9,0
TXN3311,1955,9458,success,NA,0,23,0
TXN3312,1011,6797,success,NA,0,23,0
TXN3313,1799,930,success,NA,0,23,0
TXN3314,1127,3199,failed,fraud,2,23,0
TXN3315,1607,8326,success,NA,0,7,0
TXN3316,1091,7942,success,NA,0,15,0
TXN3317,1652,4194,success,NA,0,15,0
TXN3318,1542,1218,failed,bank,0,1,0
TXN3319,1845,3179,success,NA,0,8,0
TXN3320,1531,3695,failed,NA,0,7,0
TXN3321,1657,2576,failed,fraud,0,10,0
TXN3322,1988,3566,failed,bank,0,0,0
TXN3323,1827,3417,success,NA,0,20,0
TXN3324,1446,7388,success,NA,0,10,0
TXN3325,1389,3605,success,NA,0,17,0
TXN3326,1671,5161,success,NA,0,20,0
TXN3327,1860,6802,success,NA,0,14,0
TXN3328,1042,495,success,NA,0,23,0
TXN3329,1253,6414,success,NA,0,8,0
TXN3330,1129,3676,failed,fraud,24,8,0
TXN3331,1059,4066,success,NA,0,0,0
TXN3332,1662,3925,success,NA,0,6,0
TXN3333,1466,5547,success,NA,0,11,0
TXN3334,1286,6288,success,NA,0,23,0
TXN3335,1516,311,failed,network,0,9,1
TXN3336,1466,5042,success,NA,0,18,0
TXN3337,1929,4075,failed,network,0,15,0
TXN3338,1777,8333,success,NA,0,5,0
TXN3339,1344,4272,success,NA,0,10,0
TXN3340,1641,4225,success,NA,0,18,0
TXN3341,1381,9224,success,NA,0,18,1
TXN3342,1778,3493,success,NA,0,17,0
TXN3343,1689,5061,success,NA,0,14,0
TXN3344,1252,743,success,NA,0,15,0
TXN3345,1926,8397,success,NA,0,13,0
TXN3346,1055,1862,success,NA,0,7,0
TXN3347,1462,5774,failed,NA,24,7,0
TXN3348,1456,1457,success,NA,0,1,0
TXN3349,1982,8082,success,NA,0,5,0
TXN3350,1082,9458,success,NA,0,12,0
TXN3351,1904,1460,failed,user,2,12,0
TXN3352,1098,3547,failed,user,6,20,0
TXN3353,1148,4422,success,NA,0,11,0
TXN3354,1328,7444,success,NA,0,1,0
TXN3355,1155,601,success,NA,0,20,0
TXN3356,1189,9418,pending,network,0,19,0
TXN3357,1493,4382,failed,network,0,11,0
TXN3358,1882,1047,failed,user,12,16,0
TXN3359,1262,4126,success,NA,0,5,0
TXN3360,1079,6149,success,NA,0,6,0
TXN3361,1399,5605,failed,network,0,5,0
TXN3362,1763,4102,success,NA,0,20,0
TXN3363,1608,5353,success,NA,0,3,1
TXN3364,1259,8168,success,NA,0,20,0
TXN3365,1771,6152,failed,network,2,8,0
TXN3366,1614,5540,success,NA,0,4,0
TXN3367,1551,8614,success,NA,0,9,0
TXN3368,1784,5666,success,NA,0,14,0
TXN3369,1100,2298,success,NA,0,7,0
TXN3370,1358,898,success,NA,0,22,0
TXN3371,1379,6404,success,NA,0,3,0
TXN3372,1819,8745,success,NA,0,4,0
TXN3373,1220,8120,success,NA,0,6,0
TXN3374,1819,8944,pending,fraud,0,5,0
TXN3375,1419,3675,failed,NA,0,12,0
TXN3376,1123,364,success,NA,0,18,0
TXN3377,1421,2426,failed,fraud,0,9,0
TXN3378,1230,9282,success,NA,0,14,0
TXN3379,1689,4428,success,NA,0,2,0
TXN3380,1062,8499,success,NA,0,17,0
TXN3381,1484,624,success,NA,0,13,0
TXN3382,1627,9794,success,NA,0,2,0
TXN3383,1702,5635,success,NA,0,10,0
TXN3384,1573,5542,success,NA,0,9,0
TXN3385,1767,8999,success,NA,0,16,0
TXN3386,1482,2860,success,NA,0,12,0
TXN3387,1518,8184,success,NA,0,1,0
TXN3388,1154,9346,success,NA,0,12,0
TXN3389,1091,5720,success,NA,0,18,0
TXN3390,1981,7765,success,NA,0,4,0
TXN3391,1525,6617,success,NA,0,15,0
TXN3392,1454,3509,success,NA,0,9,0
TXN3393,1740,6167,success,NA,0,11,1
TXN3394,1597,4042,failed,fraud,48,19,0
TXN3395,1644,7887,failed,NA,12,12,0
TXN3396,1509,253,failed,NA,2,20,1
TXN3397,1182,2825,success,NA,0,15,0
TXN3398,1385,2042,success,NA,0,21,0
TXN3399,1573,2293,pending,network,0,20,0
TXN3400,1730,8548,success,NA,0,0,0
TXN3401,1404,1737,success,NA,0,21,1
TXN3402,1245,4159,success,NA,0,8,1
TXN3403,1741,1910,success,NA,0,15,0
TXN3404,1590,5226,pending,bank,0,18,0
TXN3405,1660,772,success,NA,0,14,0
TXN3406,1649,9021,success,NA,0,17,0
TXN3407,1470,8770,success,NA,0,21,0
TXN3408,1825,4943,success,NA,0,11,0
TXN3409,1887,393,success,NA,0,13,0
TXN3410,1422,5448,success,NA,0,2,0
TXN3411,1900,8450,success,NA,0,3,1
TXN3412,1064,4786,success,NA,0,5,0
TXN3413,1012,3456,success,NA,0,15,0
TXN3414,1212,9553,success,NA,0,12,0
TXN3415,1985,969,success,NA,0,11,0
TXN3416,1241,5869,success,NA,0,21,0
TXN3417,1492,2094,success,NA,0,11,0
TXN3418,1212,468,failed,bank,12,1,0
TXN3419,1692,1799,failed,fraud,0,12,0
TXN3420,1337,7428,success,NA,0,2,0
TXN3421,1996,1149,success,NA,0,12,0
TXN3422,1172,3442,success,NA,0,1,0
TXN3423,1671,2822,success,NA,0,18,0
TXN3424,1163,6834,success,NA,0,8,0
TXN3425,1464,1595,pending,user,0,19,1
TXN3426,1994,1120,success,NA,0,0,0
TXN3427,1496,6572,pending,user,0,12,0
TXN3428,1699,1900,success,NA,0,1,0
TXN3429,1394,5103,success,NA,0,14,1
TXN3430,1702,2989,success,NA,0,18,0
TXN3431,1916,7244,success,NA,0,15,0
TXN3432,1307,5901,success,NA,0,10,0
TXN3433,1767,6723,success,NA,0,14,0
TXN3434,1182,728,success,NA,0,5,0
TXN3435,1628,1038,success,NA,0,13,0
TXN3436,1793,9849,success,NA,0,5,0
TXN3437,1509,1552,success,NA,0,18,0
TXN3438,1707,1839,success,NA,0,4,0
TXN3439,1545,5331,success,NA,0,10,0
TXN3440,1563,5077,success,NA,0,3,0
TXN3441,1623,1475,success,NA,0,8,0
TXN3442,1763,6704,success,NA,0,8,0
TXN3443,1593,2490,success,NA,0,16,0
TXN3444,1743,6906,success,NA,0,7,0
TXN3445,1226,7417,success,NA,0,14,0
TXN3446,1744,9520,success,NA,0,8,0
TXN3447,1732,2644,failed,bank,2,4,0
TXN3448,1435,4739,success,NA,0,3,0
TXN3449,1924,2486,success,NA,0,19,0
TXN3450,1421,5567,failed,fraud,2,17,0
TXN3451,1553,9269,success,NA,0,8,0
TXN3452,1020,6360,failed,NA,0,20,0
TXN3453,1553,3589,success,NA,0,2,0
TXN3454,1396,3533,success,NA,0,21,0
TXN3455,1624,7421,pending,NA,0,8,0
TXN3456,1104,2291,success,NA,0,8,0
TXN3457,1191,6428,success,NA,0,20,0
TXN3458,1016,2815,success,NA,0,23,0
TXN3459,1119,9415,success,NA,0,3,0
TXN3460,1392,4961,success,NA,0,20,0
TXN3461,1424,453,success,NA,0,6,0
TXN3462,1128,3432,success,NA,0,6,0
TXN3463,1129,4213,success,NA,0,22,0
TXN3464,1571,7680,success,NA,0,7,0
TXN3465,1559,137,success,NA,0,20,0
TXN3466,1028,9400,success,NA,0,0,0
TXN3467,1096,5866,failed,fraud,0,8,0
TXN3468,1009,5520,success,NA,0,22,0
TXN3469,1241,6326,success,NA,0,11,0
TXN3470,1825,5789,success,NA,0,5,0
TXN3471,1955,4323,success,NA,0,12,0
TXN3472,1231,9623,success,NA,0,4,0
TXN3473,1788,6573,failed,bank,12,20,0
TXN3474,1283,5053,success,NA,0,18,0
TXN3475,1714,8088,failed,NA,0,0,0
TXN3476,1758,6656,success,NA,0,21,0
TXN3477,1801,2114,success,NA,0,23,0
TXN3478,1775,5365,success,NA,0,17,1
TXN3479,1954,367,success,NA,0,7,0
TXN3480,1725,1552,success,NA,0,23,0
TXN3481,1199,6180,success,NA,0,7,0
TXN3482,1944,7469,success,NA,0,14,0
TXN3483,1078,2092,failed,NA,2,18,0
TXN3484,1912,4648,failed,user,0,9,0
TXN3485,1955,168,success,NA,0,23,0
TXN3486,1854,759,success,NA,0,15,0
TXN3487,1855,3607,success,NA,0,10,0
TXN3488,1172,3300,success,NA,0,11,0
TXN3489,1466,8111,failed,network,2,15,0
TXN3490,1580,8659,success,NA,0,15,0
TXN3491,1415,2653,success,NA,0,19,0
TXN3492,1939,1151,success,NA,0,2,0
TXN3493,1448,4471,success,NA,0,8,0
TXN3494,1086,7907,success,NA,0,7,0
TXN3495,1100,8227,success,NA,0,9,0
TXN3496,1007,6132,success,NA,0,12,0
TXN3497,1844,6708,success,NA,0,17,0
TXN3498,1199,2311,success,NA,0,12,0
TXN3499,1504,8071,success,NA,0,12,0
TXN3500,1086,558,success,NA,0,14,0
TXN3501,1042,2429,success,NA,0,12,0
TXN3502,1384,8929,success,NA,0,15,0
TXN3503,1620,4802,success,NA,0,7,1
TXN3504,1434,9534,success,NA,0,18,0
TXN3505,1407,5545,success,NA,0,9,0
TXN3506,1482,3259,success,NA,0,11,0
TXN3507,1663,7448,success,NA,0,13,0
TXN3508,1016,6793,success,NA,0,5,0
TXN3509,1644,5698,success,NA,0,20,0
TXN3510,1147,5221,success,NA,0,23,0
TXN3511,1276,7940,failed,network,6,8,0
TXN3512,1231,374,failed,user,0,6,0
TXN3513,1825,3607,success,NA,0,5,0
TXN3514,1926,3637,success,NA,0,21,0
TXN3515,1365,201,success,NA,0,0,0
TXN3516,1227,1004,success,NA,0,20,0
TXN3517,1650,4404,success,NA,0,13,0
TXN3518,1435,7210,failed,fraud,0,23,0
TXN3519,1398,9433,success,NA,0,5,1
TXN3520,1210,737,failed,fraud,2,11,0
TXN3521,1390,8551,success,NA,0,16,0
TXN3522,1498,9744,success,NA,0,4,0
TXN3523,1539,3177,success,NA,0,10,0
TXN3524,1562,6813,success,NA,0,4,0
TXN3525,1490,3445,success,NA,0,11,0
TXN3526,1441,9055,success,NA,0,2,0
TXN3527,1260,895,success,NA,0,23,0
TXN3528,1772,1214,success,NA,0,8,0
TXN3529,1349,5954,success,NA,0,5,0
TXN3530,1351,5410,success,NA,0,21,0
TXN3531,1519,404,success,NA,0,1,0
TXN3532,1319,1922,success,NA,0,1,0
TXN3533,1137,2074,success,NA,0,21,0
TXN3534,1549,2867,success,NA,0,11,0
TXN3535,1622,3882,pending,NA,0,7,1
TXN3536,1991,8307,success,NA,0,1,0
TXN3537,1367,2631,success,NA,0,8,0
TXN3538,1219,9632,success,NA,0,15,0
TXN3539,1336,9372,failed,NA,6,14,1
TXN3540,1222,2536,success,NA,0,13,0
TXN3541,1647,9076,success,NA,0,19,0
TXN3542,1767,8468,success,NA,0,3,0
TXN3543,1359,2493,success,NA,0,3,0
TXN3544,1920,8969,success,NA,0,10,0
TXN3545,1328,1086,success,NA,0,20,0
TXN3546,1961,8734,success,NA,0,23,0
TXN3547,1462,7485,pending,network,0,17,0
TXN3548,1945,1598,success,NA,0,4,0
TXN3549,1962,9385,success,NA,0,1,0
TXN3550,1560,5115,success,NA,0,14,0
TXN3551,1803,6546,success,NA,0,10,0
TXN3552,1381,6233,success,NA,0,23,1
TXN3553,1835,4007,success,NA,0,16,0
TXN3554,1589,3457,success,NA,0,15,0
TXN3555,1616,689,success,NA,0,14,0
TXN3556,1168,222,success,NA,0,22,0
TXN3557,1216,5716,failed,NA,2,2,0
TXN3558,1377,4404,success,NA,0,19,0
TXN3559,1118,4009,success,NA,0,14,0
TXN3560,1189,8758,success,NA,0,23,0
TXN3561,1766,8764,success,NA,0,18,0
TXN3562,1369,2936,success,NA,0,12,0
TXN3563,1777,2214,failed,user,12,15,0
TXN3564,1148,3995,success,NA,0,22,0
TXN3565,1675,5285,success,NA,0,11,0
TXN3566,1651,7796,success,NA,0,16,0
TXN3567,1858,2640,success,NA,0,15,0
TXN3568,1487,7804,success,NA,0,8,0
TXN3569,1769,4984,success,NA,0,5,0
TXN3570,1373,4126,pending,bank,0,18,0
TXN3571,1780,5235,success,NA,0,22,0
TXN3572,1692,1143,success,NA,0,12,0
TXN3573,1159,3930,pending,fraud,0,20,0
TXN3574,1350,6609,success,NA,0,23,0
TXN3575,1911,2835,success,NA,0,7,0
TXN3576,1287,6115,success,NA,0,11,0
TXN3577,1287,6589,success,NA,0,8,0
TXN3578,1891,1624,success,NA,0,21,0
TXN3579,1225,5726,failed,bank,12,3,0
TXN3580,1522,8110,success,NA,0,12,0
TXN3581,1521,4040,success,NA,0,1,0
TXN3582,1782,5260,success,NA,0,2,0
TXN3583,1272,4895,failed,network,0,4,0
TXN3584,1935,9335,success,NA,0,23,0
TXN3585,1401,1239,success,NA,0,17,0
TXN3586,1182,2739,success,NA,0,20,0
TXN3587,1968,4145,success,NA,0,13,0
TXN3588,1664,1925,failed,NA,48,1,0
TXN3589,1487,7818,failed,fraud,48,14,0
TXN3590,1826,3456,success,NA,0,7,0
TXN3591,1845,3982,success,NA,0,15,0
TXN3592,1123,9849,success,NA,0,2,0
TXN3593,1984,8290,success,NA,0,23,0
TXN3594,1625,5458,success,NA,0,19,0
TXN3595,1789,3911,success,NA,0,19,0
TXN3596,1413,7456,success,NA,0,22,0
TXN3597,1979,2883,pending,bank,0,4,0
TXN3598,1724,5335,success,NA,0,3,0
TXN3599,1171,9639,failed,fraud,0,22,0
TXN3600,1287,7695,success,NA,0,11,0
TXN3601,1434,9073,success,NA,0,18,0
TXN3602,1685,4827,failed,bank,12,14,0
TXN3603,1112,2785,success,NA,0,12,0
TXN3604,1887,8323,success,NA,0,4,0
TXN3605,1916,8328,success,NA,0,11,0
TXN3606,1994,6418,success,NA,0,18,0
TXN3607,1121,871,failed,fraud,2,1,0
TXN3608,1543,7575,failed,user,2,6,0
TXN3609,1221,212,success,NA,0,22,0
TXN3610,1630,7827,success,NA,0,4,0
TXN3611,1038,1982,success,NA,0,19,0
TXN3612,1496,3585,success,NA,0,10,1
TXN3613,1779,6006,success,NA,0,17,0
TXN3614,1232,3496,success,NA,0,17,0
TXN3615,1942,2840,success,NA,0,6,0
TXN3616,1529,2757,success,NA,0,9,0
TXN3617,1148,8009,success,NA,0,22,0
TXN3618,1396,3983,success,NA,0,19,0
TXN3619,1660,3435,success,NA,0,13,0
TXN3620,1637,6686,pending,user,0,19,0
TXN3621,1903,972,failed,network,0,19,0
TXN3622,1301,8139,success,NA,0,10,0
TXN3623,1359,9824,success,NA,0,1,0
TXN3624,1237,614,failed,network,0,12,0
TXN3625,1646,3308,failed,network,12,12,0
TXN3626,1662,2550,failed,user,12,8,0
TXN3627,1235,4616,success,NA,0,16,0
TXN3628,1735,9229,pending,user,0,14,0
TXN3629,1202,6931,success,NA,0,23,0
TXN3630,1255,3686,success,NA,0,21,0
TXN3631,1597,6080,failed,fraud,0,22,0
TXN3632,1661,273,success,NA,0,20,0
TXN3633,1234,6347,failed,fraud,6,21,0
TXN3634,1344,400,success,NA,0,21,0
TXN3635,1533,7364,pending,NA,0,15,0
TXN3636,1859,1978,success,NA,0,9,0
TXN3637,1796,7793,pending,bank,0,19,0
TXN3638,1780,8590,success,NA,0,11,0
TXN3639,1465,4782,success,NA,0,4,0
TXN3640,1769,1067,success,NA,0,19,0
TXN3641,1540,2276,success,NA,0,16,0
TXN3642,1212,7256,success,NA,0,9,0
TXN3643,1462,7220,success,NA,0,5,0
TXN3644,1435,6257,success,NA,0,20,0
TXN3645,1282,2469,success,NA,0,19,0
TXN3646,1561,6290,success,NA,0,5,0
TXN3647,1606,1943,pending,user,0,11,0
TXN3648,1462,5372,success,NA,0,20,0
TXN3649,1406,7768,success,NA,0,18,0
TXN3650,1087,6928,success,NA,0,1,0
TXN3651,1043,1175,success,NA,0,12,0
TXN3652,1460,3167,success,NA,0,21,0
TXN3653,1277,4211,success,NA,0,19,0
TXN3654,1682,4092,failed,NA,2,10,0
TXN3655,1420,4483,success,NA,0,14,0
TXN3656,1700,8688,success,NA,0,12,0
TXN3657,1352,2708,success,NA,0,2,0
TXN3658,1695,3533,success,NA,0,13,0
TXN3659,1514,2994,success,NA,0,7,0
TXN3660,1702,7260,success,NA,0,8,0
TXN3661,1629,7703,success,NA,0,14,0
TXN3662,1018,8837,success,NA,0,22,0
TXN3663,1022,2036,success,NA,0,17,1
TXN3664,1412,1124,failed,fraud,2,7,0
TXN3665,1029,4355,success,NA,0,10,0
TXN3666,1806,3057,success,NA,0,4,1
TXN3667,1107,1019,success,NA,0,14,0
TXN3668,1366,8822,success,NA,0,14,0
TXN3669,1280,2874,failed,user,0,6,0
TXN3670,1127,1261,success,NA,0,20,0
TXN3671,1228,279,success,NA,0,17,0
